"STATION","DATE","DAPR","MDPR","PRCP","SNOW","SNWD","TMAX","TMIN","TOBS","WT01","WT03","WT04","WT05","WT06","WT11"
"USC00440766","1989-10-18",,,"0.43","0.0","0.0","68","58","60",,,,,,
"USC00440766","1989-10-19",,,"0.91","0.0","0.0","60","42","42",,,,,,
"USC00440766","1989-10-20",,,"0.03","0.0","0.0","46","34","34",,,,,,
"USC00440766","1989-10-21",,,"0.00","0.0","0.0","38","32","34",,,,,,
"USC00440766","1989-10-22",,,"0.00","0.0","0.0","58","40","42",,,,,,
"USC00440766","1989-10-23",,,"0.00","0.0","0.0","64","34","34",,,,,,
"USC00440766","1989-10-24",,,"0.00","0.0","0.0","69","32","46",,,,,,
"USC00440766","1989-10-25",,,"0.00","0.0","0.0","70","34","34",,,,,,
"USC00440766","1989-10-26",,,"0.00","0.0","0.0","72","34","34",,,,,,
"USC00440766","1989-10-27",,,"0.00","0.0","0.0","70","34","34","    1",,,,,
"USC00440766","1989-10-28",,,"0.00","0.0","0.0","74","32","34",,,,,,
"USC00440766","1989-10-29",,,"0.00","0.0","0.0","75","33","40",,,,,,
"USC00440766","1989-10-30",,,"0.00","0.0","0.0","70","38","42",,,,,,
"USC00440766","1989-10-31",,,"0.02","0.0","0.0","66","44","56",,,,,,
"USC00440766","1989-11-01",,,"0.09","0.0","0.0","70","42","44",,,,,,
"USC00440766","1989-11-02",,,"0.00","0.0","0.0","68","28","36",,,,,,
"USC00440766","1989-11-03",,,"0.02","0.0","0.0","58","36","43",,,,,,
"USC00440766","1989-11-04",,,"0.00","0.0","0.0","68","24","28",,,,,,
"USC00440766","1989-11-05",,,"0.00","0.0","0.0","62","34","41",,,,,,
"USC00440766","1989-11-06",,,"0.00","0.0","0.0","62","40","48",,,,,,
"USC00440766","1989-11-07",,,"0.13","0.0","0.0","60","40","42","    1",,,,,
"USC00440766","1989-11-08",,,"0.00","0.0","0.0","60","42","52",,,,,,
"USC00440766","1989-11-09",,,"0.24","0.0","0.0","62","50","52",,,,,,
"USC00440766","1989-11-10",,,"0.00","0.0","0.0","54","32","44",,,,,,
"USC00440766","1989-11-11",,,"0.00","0.0","0.0","54","26","34",,,,,,
"USC00440766","1989-11-12",,,"0.00","0.0","0.0","66","32","40",,,,,,
"USC00440766","1989-11-13",,,"0.00","0.0","0.0","70","44","48",,,,,,
"USC00440766","1989-11-14",,,"0.00","0.0","0.0","72","46","48",,,,,,
"USC00440766","1989-11-15",,,"0.01","0.0","0.0","68","46","52",,,,,,
"USC00440766","1989-11-16",,,"2.55","0.0","0.0","55","37","37",,,,,,
"USC00440766","1989-11-17",,,"0.01","0.0","0.0","24","24","24",,,,,,"    1"
"USC00440766","1989-11-18",,,"0.00","0.0","0.0","60","21","27",,,,,,
"USC00440766","1989-11-19",,,"0.00","0.0","0.0","64","17","28",,,,,,
"USC00440766","1989-11-20",,,"0.00","0.0","0.0","58","26","38",,,,,,
"USC00440766","1989-11-21",,,"0.00","0.0","0.0","60","32","34",,,,,,
"USC00440766","1989-11-22",,,"0.00","0.0","0.0","42","25","28",,,,,,
"USC00440766","1989-11-23",,,"0.10","2.0","2.0","34","24","26",,,,,,
"USC00440766","1989-11-24",,,"0.00","0.0","2.0","36","18","20",,,,,,
"USC00440766","1989-11-25",,,"0.00","0.0","1.0","42","18","24",,,,,,
"USC00440766","1989-11-26",,,"0.24","0.0","0.0","50","20","46",,,,,,
"USC00440766","1989-11-27",,,"0.00","0.0","0.0","56","40","44",,,,,,
"USC00440766","1989-11-28",,,"0.00","0.0","0.0","56","40","50",,,,,,
"USC00440766","1989-11-29",,,"0.00","0.0","0.0","64","32","32",,,,,,
"USC00440766","1989-11-30",,,"0.00","0.0","0.0","34","22","28",,,,,,
"USC00440766","1989-12-01",,,"0.00","0.0","0.0","48","28","32",,,,,,
"USC00440766","1989-12-02",,,"0.00","0.0","0.0","50","24","28",,,,,,
"USC00440766","1989-12-03",,,"0.00","0.0","0.0","36","18","20",,,,,,"    1"
"USC00440766","1989-12-04",,,"0.00","0.0","0.0","18","16","16",,,,,,
"USC00440766","1989-12-05",,,"0.00","0.0","0.0","40","16","34",,,,,,
"USC00440766","1989-12-06",,,"0.00","0.0","0.0","50","32","44",,,,,,
"USC00440766","1989-12-07",,,"0.00","0.0","0.0","62","36","36",,,,,,
"USC00440766","1989-12-08",,,"0.05","1.0","1.0","40","20","22",,,,,,
"USC00440766","1989-12-09",,,"0.00","0.0","1.0","26","20","20",,,,,,
"USC00440766","1989-12-10",,,"0.00","0.0","1.0","30","20","28",,,,,,
"USC00440766","1989-12-11",,,"0.00","0.0","1.0","44","20","24",,,,,,
"USC00440766","1989-12-12",,,"0.00","0.0","1.0","38","24","30",,,,,,
"USC00440766","1989-12-13",,,"0.12","5.0","6.0","30","24","24",,,,,,
"USC00440766","1989-12-14",,,"0.00","0.0","6.0","26","10","16",,,,,,
"USC00440766","1989-12-15",,,"0.00","0.0","6.0","30","14","20",,,,,,
"USC00440766","1989-12-16",,,"0.00","0.0","5.0","35","4","4",,,,,,
"USC00440766","1989-12-17",,,"0.00","0.0","5.0","14","0","8",,,,,,
"USC00440766","1989-12-18",,,"0.00","0.0","3.0","20","8","20",,,,,,
"USC00440766","1989-12-19",,,"0.00","0.0","3.0","32","16","18",,,,,,
"USC00440766","1989-12-20",,,"0.00","0.0","3.0","38","18","23",,,,,,
"USC00440766","1989-12-21",,,"0.00","0.0","3.0","24","6","10",,,,,,
"USC00440766","1989-12-22",,,"0.00","0.0","3.0","22","-6","-6",,,,,,
"USC00440766","1989-12-23",,,"0.00","0.0","3.0","14","-10","-4",,,,,,
"USC00440766","1989-12-24",,,"0.00","0.0","3.0","20","-4","0",,,,,,
"USC00440766","1989-12-25",,,"0.00","0.0","3.0","20","0","12",,,,,,
"USC00440766","1989-12-26",,,"0.00","0.0","3.0","26","0","24",,,,,,
"USC00440766","1989-12-27",,,"0.00","0.0","3.0","30","10","18",,,,,,
"USC00440766","1989-12-28",,,"0.00","0.0","3.0","30","18","20",,,,,,
"USC00440766","1989-12-29",,,"0.00","0.0","3.0","46","18","22",,,,,,
"USC00440766","1989-12-30",,,"0.00","0.0","1.0","52","20","48",,,,,,
"USC00440766","1989-12-31",,,"0.15","0.0","0.0","50","36","40",,,,,,
"USC00440766","1990-01-01",,,"0.51","0.0","0.0","52","28","28",,,,,,
"USC00440766","1990-01-02",,,"0.00","0.0","0.0","34","20","20",,,,,,
"USC00440766","1990-01-03",,,"0.00","0.0","0.0","46","20","28",,,,,,
"USC00440766","1990-01-04",,,"0.11","0.0","0.0","54","28","40",,,,,,
"USC00440766","1990-01-05",,,"0.09","0.0","0.0","54","40","40",,,,,,
"USC00440766","1990-01-06",,,"0.14","0.0","0.0","50","40","44","    1",,,,,
"USC00440766","1990-01-07",,,"0.00","0.0","0.0","50","20","30",,,,,,
"USC00440766","1990-01-08",,,"0.38","0.0","0.0","42","30","34",,,,,,
"USC00440766","1990-01-09",,,"0.38","0.0","0.0","38","26","26",,,,,,
"USC00440766","1990-01-10",,,"0.16","0.0","0.0","52","26","40",,,,,,
"USC00440766","1990-01-11",,,"0.05","0.0","0.0","43","26","30",,,,,,
"USC00440766","1990-01-12",,,"0.00","0.0","0.0","54","28","31",,,,,,
"USC00440766","1990-01-13",,,"0.00","0.0","0.0","34","20","20",,,,,,
"USC00440766","1990-01-14",,,"0.00","0.0","0.0","32","20","22",,,,,,
"USC00440766","1990-01-15",,,"0.00","0.0","0.0","50","22","40",,,,,,
"USC00440766","1990-01-16",,,"0.00","0.0","0.0","52","34","42",,,,,,
"USC00440766","1990-01-17",,,"0.00","0.0","0.0","64","30","32",,,,,,
"USC00440766","1990-01-18",,,"0.04","0.0","0.0","58","32","52",,,,,,
"USC00440766","1990-01-19",,,"0.05","0.0","0.0","64","31","31",,,,,,
"USC00440766","1990-01-20",,,"0.00","0.0","0.0","64","32","40",,,,,,
"USC00440766","1990-01-21",,,"0.19","0.0","0.0","54","40","54",,,,,,
"USC00440766","1990-01-22",,,"0.00","0.0","0.0","54","30","30",,,,,,
"USC00440766","1990-01-23",,,"0.00","0.0","0.0","48","32","34",,,,,,
"USC00440766","1990-01-24",,,"0.00","0.0","0.0","58","32","48",,,,,,
"USC00440766","1990-01-25",,,"0.35","0.0","0.0","54","46","46","    1",,,,,
"USC00440766","1990-01-26",,,"0.30","0.0","0.0","53","27","27",,,,,,
"USC00440766","1990-01-27",,,"0.00","0.0","0.0","36","22","30",,,,,,
"USC00440766","1990-01-28",,,"0.00","0.0","0.0","50","28","28",,,,,,
"USC00440766","1990-01-29",,,"0.00","0.0","0.0","59","28","38",,,,,,
"USC00440766","1990-01-30",,,"0.54","0.0","0.0","46","29","30",,,,,,
"USC00440766","1990-01-31",,,"0.00","0.0","0.0","48","23","27",,,,,,
"USC00440766","1990-02-01",,,"0.00","0.0","0.0","58","24","28",,,,,,
"USC00440766","1990-02-02",,,"0.00","0.0","0.0","66","28","42",,,,,,
"USC00440766","1990-02-03",,,"0.00","0.0","0.0","68","42","50",,,,,,
"USC00440766","1990-02-04",,,"0.86","0.0","0.0","54","44","48",,,,,,
"USC00440766","1990-02-05",,,"0.05","0.0","0.0","60","29","29",,,,,,
"USC00440766","1990-02-06",,,"0.00","0.0","0.0","49","22","24",,,,,,
"USC00440766","1990-02-07",,,"0.15",,,"64","24","40",,,,,,
"USC00440766","1990-02-08",,,"0.00","0.0",,"50","28","29",,,,,,
"USC00440766","1990-02-09",,,"0.00","0.0",,"60","29","40",,,,,,
"USC00440766","1990-02-10",,,"0.45","0.0",,"64","40","44",,,,,,
"USC00440766","1990-02-11",,,"0.15",,,"44","22","26",,,,,,
"USC00440766","1990-02-12",,,"0.25","0.0","0.0","52","26","32",,,,,,
"USC00440766","1990-02-13",,,"0.00","0.0","0.0","50","26","32",,,,,,
"USC00440766","1990-02-14",,,"0.00","0.0","0.0","64","32","50",,,,,,
"USC00440766","1990-02-15",,,"0.00","0.0","0.0","66","46","54",,,,,,
"USC00440766","1990-02-16",,,"0.42","0.0","0.0","66","52","56",,,,,,
"USC00440766","1990-02-17",,,"0.28","0.0","0.0","60","36","38",,,,,,
"USC00440766","1990-02-18",,,"0.00","0.0","0.0","44","22","26",,,,,,
"USC00440766","1990-02-19",,,"0.36",,,"44","26","38","    1",,,,,
"USC00440766","1990-02-20",,,"0.00","0.0",,"54","29","29",,,,,,
"USC00440766","1990-02-21",,,"0.00","0.0",,"49","24","28",,,,,,
"USC00440766","1990-02-22",,,"0.00","0.0",,"56","28","48",,,,,,
"USC00440766","1990-02-23",,,"0.29","0.0",,"60","46","48",,,,,,
"USC00440766","1990-02-24",,,"0.38",,,"59","28","30",,,,,,
"USC00440766","1990-02-25",,,"0.00","0.0","0.0","14","12","12",,,,,,
"USC00440766","1990-02-26",,,"0.00","0.0","0.0","20","6","8",,,,,,
"USC00440766","1990-02-27",,,"0.05","0.0","0.0","37","8","27",,,,,,
"USC00440766","1990-02-28",,,"0.02","0.0","0.0","58","27","36",,,,,,
"USC00440766","1990-03-01",,,"0.00","0.0","0.0","48","28","28",,,,,,
"USC00440766","1990-03-02",,,"0.00","0.0","0.0","54","28","38",,,,,,
"USC00440766","1990-03-03",,,"0.69","0.0","0.0","48","36","44",,,,,,
"USC00440766","1990-03-04",,,"0.00","0.0","0.0","54","26","29",,,,,,
"USC00440766","1990-03-05",,,"0.00","0.0","0.0","50","26","30",,,,,,
"USC00440766","1990-03-06",,,"0.00","0.0","0.0","60","30","36",,,,,,
"USC00440766","1990-03-07",,,"0.00","0.0","0.0","66","30","30",,,,,,
"USC00440766","1990-03-08",,,"0.00","0.0","0.0","46","24","25",,,,,,
"USC00440766","1990-03-09",,,"0.13","0.0","0.0","48","24","40",,,,,,
"USC00440766","1990-03-10",,,"0.00","0.0","0.0","62","40","52",,,,,,
"USC00440766","1990-03-11",,,"0.00","0.0","0.0","70","50","52",,,,,,
"USC00440766","1990-03-12",,,"0.00","0.0","0.0","78","50","54",,,,,,
"USC00440766","1990-03-13",,,"0.00","0.0","0.0","78","50","52",,,,,,
"USC00440766","1990-03-14",,,"0.00","0.0","0.0","76","46","50",,,,,,
"USC00440766","1990-03-15",,,"0.00","0.0","0.0","80","50","58",,,,,,
"USC00440766","1990-03-16",,,"0.05","0.0","0.0","70","56","62",,,,,,
"USC00440766","1990-03-17",,,"0.21","0.0","0.0","68","58","60",,,,,,
"USC00440766","1990-03-18",,,"0.58","0.0","0.0","60","40","40",,,,,,
"USC00440766","1990-03-19",,,"0.00","0.0","0.0","56","40","44",,,,,,
"USC00440766","1990-03-20",,,"0.08","1.0","1.0","60","24","25",,,,,,
"USC00440766","1990-03-21",,,"0.00","0.0",,"32","26","26",,,,,,
"USC00440766","1990-03-22",,,"0.00","0.0","0.0","56","26","28",,,,,,
"USC00440766","1990-03-23",,,"0.00","0.0","0.0","64","28","40",,,,,,
"USC00440766","1990-03-24",,,"0.00","0.0","0.0","64","40","40",,,,,,
"USC00440766","1990-03-25",,,"0.51","0.0","0.0","40","34","34",,,,,,
"USC00440766","1990-03-26",,,"0.00","0.0","0.0","44","32","32",,,,,,
"USC00440766","1990-03-27",,,"0.00","0.0","0.0","50","24","29",,,,,,
"USC00440766","1990-03-28",,,"0.00","0.0","0.0","53","27","31",,,,,,
"USC00440766","1990-03-29",,,"0.34","0.0","0.0","54","31","38","    1",,,,,
"USC00440766","1990-03-30",,,"0.13","0.0","0.0","40","35","38",,,,,,
"USC00440766","1990-03-31",,,"0.47","0.0","0.0","51","38","44",,,,,,
"USC00440766","1990-04-01",,,"0.00","0.0","0.0","68","44","48",,,,"    1",,
"USC00440766","1990-04-02",,,"0.30","0.0","0.0","68","40","42",,,,,,
"USC00440766","1990-04-03",,,"0.00","0.0","0.0","68","36","36",,,,,,
"USC00440766","1990-04-04",,,"0.00","0.0","0.0","42","30","34",,,,,,
"USC00440766","1990-04-05",,,"0.02","0.0","0.0","54","34","40",,,,,,
"USC00440766","1990-04-06",,,"0.00","0.0","0.0","62","40","44",,,,,,
"USC00440766","1990-04-07",,,"0.81","1.0","1.0","48","30","30",,,,,,
"USC00440766","1990-04-08",,,"0.00","0.0","0.0","44","24","24",,,,,,
"USC00440766","1990-04-09",,,"0.00","0.0","0.0","54","24","28",,,,,,
"USC00440766","1990-04-10",,,"0.00","0.0","0.0","61","28","46",,,,,,
"USC00440766","1990-04-11",,,"0.12","0.0","0.0","62","46","46",,,,,,
"USC00440766","1990-04-12",,,"0.03","0.0","0.0","48","30","30",,,,,,
"USC00440766","1990-04-13",,,"0.00","0.0","0.0","44","22","22",,,,,,
"USC00440766","1990-04-14",,,"0.00","0.0","0.0","56","22","40",,,,,,
"USC00440766","1990-04-15",,,"0.25","0.0","0.0","64","38","46",,,,,,
"USC00440766","1990-04-16",,,"0.00","0.0","0.0","64","44","46",,,,,,
"USC00440766","1990-04-17",,,"0.00","0.0","0.0","68","44","48",,,,,,
"USC00440766","1990-04-18",,,"0.02","0.0","0.0","66","28","30",,,,,,
"USC00440766","1990-04-19",,,"0.00","0.0","0.0","57","29","34",,,,,,
"USC00440766","1990-04-20",,,"0.00","0.0","0.0","60","34","47",,,,,,
"USC00440766","1990-04-21",,,"0.00","0.0","0.0","70","47","53",,,,,,
"USC00440766","1990-04-22",,,"0.17","0.0","0.0","70","40","42","    1",,,,,
"USC00440766","1990-04-23",,,"0.00","0.0","0.0","72","42","44",,,,,,
"USC00440766","1990-04-24",,,"0.00","0.0","0.0","79","42","50",,,,,,
"USC00440766","1990-04-25",,,"0.00","0.0","0.0","82","40","44",,,,,,
"USC00440766","1990-04-26",,,"0.00","0.0","0.0","84","54","56",,,,,,
"USC00440766","1990-04-27",,,"0.00","0.0","0.0","84","52","52",,,,,,
"USC00440766","1990-04-28",,,"0.00","0.0","0.0","84","52","60",,,,,,
"USC00440766","1990-04-29",,,"0.47","0.0","0.0","68","44","44","    1",,,,,
"USC00440766","1990-04-30",,,"0.19","0.0","0.0","62","44","49",,,,,,
"USC00440766","1990-05-01",,,"0.02","0.0","0.0","74","48","58",,,,,,
"USC00440766","1990-05-02",,,"0.36","0.0","0.0","76","54","54",,,,,,
"USC00440766","1990-05-03",,,"0.12","0.0","0.0","69","50","50",,,,,,
"USC00440766","1990-05-04",,,"0.26","0.0","0.0","66","52","56",,,,,,
"USC00440766","1990-05-05",,,"1.09","0.0","0.0","72","54","60",,,,,,
"USC00440766","1990-05-06",,,"0.00","0.0","0.0","70","42","45",,,,,,
"USC00440766","1990-05-07",,,"0.05","0.0","0.0","58","36","40",,,,,,
"USC00440766","1990-05-08",,,"0.00","0.0","0.0","69","40","46",,,,,,
"USC00440766","1990-05-09",,,"0.00","0.0","0.0","76","46","52",,,,,,
"USC00440766","1990-05-10",,,"0.32","0.0","0.0","70","50","56",,,,,,
"USC00440766","1990-05-11",,,"0.00","0.0","0.0","66","42","44",,,,,,
"USC00440766","1990-05-12",,,"0.00","0.0","0.0","66","42","48",,,,,,
"USC00440766","1990-05-13",,,"0.10","0.0","0.0","68","46","56",,,,,,
"USC00440766","1990-05-14",,,"0.05","0.0","0.0","74","50","52",,,,,,
"USC00440766","1990-05-15",,,"0.00","0.0","0.0","78","50","52",,,,,,
"USC00440766","1990-05-16",,,"0.00","0.0","0.0","82","52","64",,,,,,
"USC00440766","1990-05-17",,,"0.12","0.0","0.0","82","60","62",,,,,,
"USC00440766","1990-05-18",,,"0.06","0.0","0.0","74","52","54",,,,,,
"USC00440766","1990-05-19",,,"0.00","0.0","0.0","71","48","54",,,,,,
"USC00440766","1990-05-20",,,"0.00","0.0","0.0","79","52","56",,,,,,
"USC00440766","1990-05-21",,,"0.73","0.0","0.0","74","56","58",,,,,,
"USC00440766","1990-05-22",,,"0.63","0.0","0.0","78","50","50",,,,,,
"USC00440766","1990-05-23",,,"0.75","0.0","0.0","55","46","48",,,,,,
"USC00440766","1990-05-24",,,"0.00","0.0","0.0","64","44","48",,,,,,
"USC00440766","1990-05-25",,,"0.03","0.0","0.0","70","46","52",,,,,,
"USC00440766","1990-05-26",,,"0.03","0.0","0.0","66","50","60",,,,,,
"USC00440766","1990-05-27",,,"0.08","0.0","0.0","78","58","64",,,,,,
"USC00440766","1990-05-28",,,"1.21","0.0","0.0","78","54","54",,,,,,
"USC00440766","1990-05-29",,,"1.20","0.0","0.0","56","52","54",,,,,,
"USC00440766","1990-05-30",,,"0.02","0.0","0.0","60","50","52",,,,,,
"USC00440766","1990-05-31",,,"0.00","0.0","0.0","66","48","50",,,,,,
"USC00440766","1990-06-01",,,"0.00","0.0","0.0","74","50","54",,,,,,
"USC00440766","1990-06-02",,,"0.00","0.0","0.0","74","54","58",,,,,,
"USC00440766","1990-06-03",,,"0.00","0.0","0.0","76","58","62",,,,,,
"USC00440766","1990-06-04",,,"0.03","0.0","0.0","76","56","60",,,,,,
"USC00440766","1990-06-05",,,"0.00","0.0","0.0","70","48","50",,,,,,
"USC00440766","1990-06-06",,,"0.00","0.0","0.0","70","50","54",,,,,,
"USC00440766","1990-06-07",,,"0.00","0.0","0.0","84","54","62",,,,,,
"USC00440766","1990-06-08",,,"0.00","0.0","0.0","80","59","62",,,,,,
"USC00440766","1990-06-09",,,"0.00","0.0","0.0","86","62","64",,,,,,
"USC00440766","1990-06-10",,,"0.10","0.0","0.0","86","62","62",,,,,,
"USC00440766","1990-06-11",,,"0.00","0.0","0.0","76","56","56",,,,,,
"USC00440766","1990-06-12",,,"0.00","0.0","0.0","77","54","56",,,,,,
"USC00440766","1990-06-13",,,"0.00","0.0","0.0","76","48","52",,,,,,
"USC00440766","1990-06-14",,,"0.00","0.0","0.0","81","52","60",,,,,,
"USC00440766","1990-06-15",,,"0.02","0.0","0.0","86","60","64",,,,,,
"USC00440766","1990-06-16",,,"0.04","0.0","0.0","76","62","62",,,,,,
"USC00440766","1990-06-17",,,"0.00","0.0","0.0","78","54","60",,,,,,
"USC00440766","1990-06-18",,,"0.00","0.0","0.0","84","60","64",,,,,,
"USC00440766","1990-06-19",,,"0.00","0.0","0.0","86","62","66",,,,,,
"USC00440766","1990-06-20",,,"0.00","0.0","0.0","80","52","60",,,,,,
"USC00440766","1990-06-21",,,"0.25","0.0","0.0","82","58","64",,,,,,
"USC00440766","1990-06-22",,,"0.00","0.0","0.0","82","58","62",,,,,,"    1"
"USC00440766","1990-06-23",,,"0.47","0.0","0.0","84","62","64",,,,,,
"USC00440766","1990-06-24",,,"0.00","0.0","0.0","76","54","56",,,,,,
"USC00440766","1990-06-25",,,"0.00","0.0","0.0","74","50","54",,,,,,
"USC00440766","1990-06-26",,,"0.00","0.0","0.0","78","52","54",,,,,,
"USC00440766","1990-06-27",,,"0.00","0.0","0.0","82","52","62",,,,,,
"USC00440766","1990-06-28",,,"0.00","0.0","0.0","84","56","60",,,,,,
"USC00440766","1990-06-29",,,"0.00","0.0","0.0","87","60","62",,,,,,
"USC00440766","1990-06-30",,,"0.00","0.0","0.0","87","61","63",,,,,,
"USC00440766","1990-07-01",,,"0.00","0.0","0.0","88","60","65",,,,,,
"USC00440766","1990-07-02",,,"0.00","0.0","0.0","82","56","58",,,,,,
"USC00440766","1990-07-03",,,"0.00","0.0","0.0","82","50","54",,,,,,
"USC00440766","1990-07-04",,,"0.00","0.0","0.0","84","54","62",,,,,,
"USC00440766","1990-07-05",,,"0.00","0.0","0.0","88","62","64",,,,,,
"USC00440766","1990-07-06",,,"0.00","0.0","0.0","87","65","69",,,,,,
"USC00440766","1990-07-07",,,"0.00","0.0","0.0","86","54","60",,,,,,
"USC00440766","1990-07-08",,,"0.00","0.0","0.0","80","60","62",,,,,,
"USC00440766","1990-07-09",,,"0.00","0.0","0.0","84","62","70",,,,,,
"USC00440766","1990-07-10",,,"0.00","0.0","0.0","92","68","70",,,,,,
"USC00440766","1990-07-11",,,"0.10","0.0","0.0","92","64","64",,,,,,
"USC00440766","1990-07-12",,,"0.48","0.0","0.0","88","64","66",,,,,,
"USC00440766","1990-07-13",,,"0.14","0.0","0.0","84","62","64",,,,,,
"USC00440766","1990-07-14",,,"1.12","0.0","0.0","82","60","62",,,,,,
"USC00440766","1990-07-15",,,"1.92","0.0","0.0","74","60","68",,,,,,
"USC00440766","1990-07-16",,,"0.00","0.0","0.0","78","58","60",,,,,,
"USC00440766","1990-07-17",,,"0.00","0.0","0.0","82","58","64",,,,,,
"USC00440766","1990-07-18",,,"0.00","0.0","0.0","82","60","62",,,,,,
"USC00440766","1990-07-19",,,"0.00","0.0","0.0","83","62","64",,,,,,
"USC00440766","1990-07-20",,,"0.00","0.0","0.0","82","60","64",,,,,,
"USC00440766","1990-07-21",,,"0.00","0.0","0.0","82","62","66",,,,,,
"USC00440766","1990-07-22",,,"0.24","0.0","0.0","84","62","64",,,,,,
"USC00440766","1990-07-23",,,"0.00","0.0","0.0","84","62","66",,,,,,
"USC00440766","1990-07-24",,,"0.00","0.0","0.0","80","56","58",,,,,,
"USC00440766","1990-07-25",,,"0.00","0.0","0.0","81","56","60",,,,,,
"USC00440766","1990-07-26",,,"0.00","0.0","0.0","82","56","58",,,,,,
"USC00440766","1990-07-27",,,"0.00","0.0","0.0","84","54","56",,,,,,
"USC00440766","1990-07-28",,,"0.00","0.0","0.0","82","56","68",,,,,,
"USC00440766","1990-07-29",,,"0.00","0.0","0.0","82","58","60",,,,,,
"USC00440766","1990-07-30",,,"0.00","0.0","0.0","84","60","64",,,,,,
"USC00440766","1990-07-31",,,"0.00","0.0","0.0","86","64","69",,,,,,
"USC00440766","1990-08-01",,,"0.00","0.0","0.0","83","58","60",,,,,,
"USC00440766","1990-08-02",,,"0.00","0.0","0.0","80","52","54",,,,,,
"USC00440766","1990-08-03",,,"0.00","0.0","0.0","79","54","59",,,,,,
"USC00440766","1990-08-04",,,"0.00","0.0","0.0","84","60","68",,,,,,
"USC00440766","1990-08-05",,,"0.00","0.0","0.0","88","60","68",,,,,,
"USC00440766","1990-08-06",,,"1.60","0.0","0.0","84","64","66",,,,,,
"USC00440766","1990-08-07",,,"0.70","0.0","0.0","80","56","57",,,,,,
"USC00440766","1990-08-08",,,"0.00","0.0","0.0","76","54","55",,,,,,
"USC00440766","1990-08-09",,,"0.00","0.0","0.0","76","55","64",,,,,,
"USC00440766","1990-08-10",,,"0.00","0.0","0.0","79","59","62",,,,,,
"USC00440766","1990-08-11",,,"0.26","0.0","0.0","80","58","60","    1",,,,,
"USC00440766","1990-08-12",,,"0.00","0.0","0.0","78","56","57",,,,,,
"USC00440766","1990-08-13",,,"0.00","0.0","0.0","82","56","60",,,,,,
"USC00440766","1990-08-14",,,"0.05","0.0","0.0","83","60","64",,,,,,
"USC00440766","1990-08-15",,,"0.58","0.0","0.0","79","62","62","    1",,,,,
"USC00440766","1990-08-16",,,"0.00","0.0","0.0","82","62","64","    1",,,,,
"USC00440766","1990-08-17",,,"0.05","0.0","0.0","82","57","58","    1",,,,,
"USC00440766","1990-08-18",,,"0.00","0.0","0.0","81","60","61",,,,,,
"USC00440766","1990-08-19",,,"0.00","0.0","0.0","84","58","66",,,,,,
"USC00440766","1990-08-20",,,"0.00","0.0","0.0","88","64","66",,,,,,
"USC00440766","1990-08-21",,,"0.00","0.0","0.0","90","62","62",,,,,,
"USC00440766","1990-08-22",,,"0.45","0.0","0.0","78","62","62","    1",,,,,
"USC00440766","1990-08-23",,,"0.35","0.0","0.0","72","62","64",,,,,,
"USC00440766","1990-08-24",,,"0.09","0.0","0.0","76","61","66","    1",,,,,
